,heatingType,newlyConst,balcony,pricetrend,yearConstructed,hasKitchen,cellar,livingSpace,condition,interiorQual,petsAllowed,lift,typeOfFlat,geo_plz,noRooms,thermalChar,floor,garden,city,SizePerRoom
59948,central_heating,False,True,1.79,1997.0,True,False,86.01,mint_condition,normal,negotiable,True,unknown,39112,3.0,90.4,1.0,False,Magdeburg,28.67
204166,gas_heating,False,True,5.08,1900.0,True,True,86.0,fully_renovated,sophisticated,unknown,False,apartment,50678,3.0,83.73,3.0,False,Köln,28.666666666666668
217765,unknown,False,False,9.09,2017.0,True,False,21.0,mint_condition,sophisticated,unknown,True,apartment,13089,1.0,47.1,1.0,False,Berlin,21.0
103234,central_heating,False,False,4.98,1999.0,True,True,55.19,refurbished,normal,negotiable,True,roof_storey,4315,2.0,91.0,4.0,True,Leipzig,27.595
175022,unknown,False,True,9.92,1910.0,True,False,58.0,unknown,unknown,no,False,unknown,70197,2.0,95.0,2.0,False,Stuttgart,29.0
122707,unknown,False,False,4.69,1999.0,False,True,58.62,refurbished,normal,unknown,False,unknown,4229,2.0,147.0,2.0,False,Leipzig,29.31
174972,district_heating,False,True,4.17,2016.0,False,True,83.66,mint_condition,sophisticated,no,True,apartment,40470,3.0,53.0,4.0,False,Düsseldorf,27.886666666666667
232534,gas_heating,False,True,4.39,1930.0,False,False,71.0,first_time_use_after_refurbishment,sophisticated,negotiable,False,apartment,4229,2.0,176.79,1.0,True,Leipzig,35.5
251918,unknown,False,True,1.64,1956.0,False,True,67.0,refurbished,normal,unknown,False,unknown,6217,3.0,170.4,2.0,False,Saalekreis,22.333333333333332
235705,central_heating,False,False,0.0,1999.0,False,True,52.03,refurbished,normal,negotiable,False,apartment,9131,2.0,135.0,1.0,True,Chemnitz,26.015
234027,central_heating,False,True,8.6,1910.0,False,True,57.47,unknown,unknown,unknown,True,unknown,13187,2.0,143.3,0.0,False,Berlin,28.735
207917,district_heating,True,False,7.71,2018.0,True,True,22.66,first_time_use,sophisticated,unknown,True,apartment,81677,1.0,53.7,6.0,False,München,22.66
240084,central_heating,False,True,2.6,1956.0,False,True,71.0,first_time_use_after_refurbishment,sophisticated,negotiable,False,apartment,47803,3.0,234.1,2.0,False,Krefeld,23.666666666666668
240828,central_heating,False,True,2.18,1996.0,False,True,33.26,well_kept,unknown,yes,False,apartment,7546,1.0,94.4,5.0,False,Gera,33.26
75297,gas_heating,False,False,1.32,1890.0,False,True,61.0,unknown,unknown,negotiable,False,apartment,3226,2.0,122.98,2.0,False,Oberspreewald_Lausitz_Kreis,30.5
144049,central_heating,False,True,2.5,2017.0,False,False,83.2,mint_condition,normal,negotiable,False,apartment,46485,3.0,74.9,1.0,False,Wesel_Kreis,27.733333333333334
126573,unknown,False,False,3.45,1954.0,False,True,57.67,unknown,unknown,unknown,False,apartment,45701,3.5,189.0,1.0,False,Recklinghausen_Kreis,16.47714285714286
258206,central_heating,False,True,0.0,1986.0,False,True,56.24,fully_renovated,unknown,negotiable,False,apartment,9126,3.0,69.0,3.0,True,Chemnitz,18.746666666666666
158217,central_heating,False,False,0.74,1920.0,False,True,56.8,fully_renovated,normal,negotiable,False,apartment,1591,3.0,101.0,1.0,True,Meißen_Kreis,18.933333333333334
10562,district_heating,True,True,2.86,2018.0,True,True,110.32,fully_renovated,sophisticated,unknown,True,roof_storey,85049,2.5,88.1,4.0,False,Ingolstadt,44.128
3053,central_heating,False,False,4.92,1995.0,True,False,51.0,fully_renovated,sophisticated,negotiable,False,apartment,89150,2.0,113.0,3.0,True,Alb_Donau_Kreis,25.5
242142,self_contained_central_heating,False,True,1.79,1955.0,False,True,77.0,well_kept,normal,negotiable,False,apartment,47266,3.0,164.0,1.0,False,Duisburg,25.666666666666668
152934,central_heating,False,True,2.51,1995.0,False,True,29.81,well_kept,unknown,unknown,False,apartment,1445,1.0,122.1,3.0,True,Meißen_Kreis,29.81
237067,floor_heating,True,True,5.79,2019.0,True,False,122.92,unknown,unknown,negotiable,False,apartment,13158,5.0,52.0,1.0,False,Berlin,24.584
265926,central_heating,False,True,3.34,1995.0,False,True,79.0,fully_renovated,normal,negotiable,False,roof_storey,45968,3.5,87.0,4.0,False,Recklinghausen_Kreis,22.571428571428573
141221,district_heating,False,False,1.37,1900.0,True,False,73.93,well_kept,unknown,negotiable,False,apartment,1662,3.0,148.7,2.0,False,Meißen_Kreis,24.643333333333334
168807,central_heating,False,True,4.12,1968.0,False,True,54.34,refurbished,normal,negotiable,False,apartment,83714,2.5,167.0,1.0,False,Miesbach_Kreis,21.736
234781,unknown,False,True,2.99,1976.0,False,True,80.17,refurbished,normal,unknown,True,apartment,44623,3.0,170.0,16.0,False,Herne,26.723333333333333
29526,unknown,False,True,2.31,1983.0,False,True,78.34,unknown,unknown,unknown,False,apartment,47447,3.5,124.0,2.0,False,Wesel_Kreis,22.382857142857144
117494,district_heating,False,True,1.83,1980.0,False,False,70.4,negotiable,unknown,unknown,False,unknown,2828,3.0,120.0,4.0,False,Görlitz,23.46666666666667
185822,central_heating,False,True,8.54,2016.0,True,True,61.13,fully_renovated,sophisticated,unknown,True,apartment,12559,3.0,70.5,2.0,False,Berlin,20.37666666666667
247113,district_heating,False,True,7.65,1980.0,False,True,68.73,refurbished,unknown,unknown,False,ground_floor,12685,3.0,100.0,0.0,False,Berlin,22.91
171117,central_heating,False,True,0.0,1930.0,True,True,49.65,well_kept,unknown,negotiable,False,apartment,9119,2.0,113.0,3.0,False,Chemnitz,24.825
209704,unknown,False,False,0.0,1935.0,False,False,53.7,unknown,unknown,unknown,False,unknown,6886,3.0,134.8,1.0,False,Wittenberg_Kreis,17.900000000000002
77106,central_heating,False,True,1.32,1984.0,False,True,101.08,well_kept,normal,unknown,False,apartment,6124,5.0,89.0,5.0,False,Halle_Saale,20.216
115939,central_heating,False,True,1.54,1972.0,True,True,113.98,fully_renovated,sophisticated,negotiable,False,apartment,96450,3.5,106.1,1.0,True,Coburg,32.565714285714286
195936,combined_heat_and_power_plant,False,True,6.41,2013.0,True,False,56.0,mint_condition,normal,no,True,ground_floor,26122,2.0,37.0,0.0,False,Oldenburg_Oldenburg,28.0
47913,central_heating,False,False,2.63,1911.0,False,True,55.0,well_kept,normal,negotiable,False,apartment,44629,2.5,128.7,1.0,False,Herne,22.0
252949,central_heating,False,True,0.0,1910.0,False,True,81.4,well_kept,normal,negotiable,True,apartment,9112,3.0,85.0,2.0,False,Chemnitz,27.133333333333336
168299,central_heating,False,False,0.74,1905.0,False,True,38.0,well_kept,unknown,negotiable,False,apartment,9113,1.0,95.71,2.0,True,Chemnitz,38.0
92248,central_heating,False,True,2.13,1994.0,False,True,96.2,well_kept,normal,negotiable,False,maisonette,4886,4.0,51.0,2.0,False,Nordsachsen_Kreis,24.05
155231,central_heating,False,False,0.36,1960.0,True,False,21.0,refurbished,unknown,unknown,True,apartment,6217,1.0,107.0,3.0,False,Saalekreis,21.0
119865,central_heating,False,False,3.66,1962.0,False,True,48.5,unknown,unknown,unknown,False,apartment,45128,1.0,159.0,1.0,False,Essen,48.5
10087,unknown,False,True,4.02,1963.0,False,True,73.19,unknown,unknown,negotiable,False,unknown,98529,4.0,105.3,1.0,False,Suhl,18.2975
117103,central_heating,False,True,3.97,1905.0,False,False,134.12,refurbished,sophisticated,negotiable,False,unknown,4155,3.0,81.0,2.0,False,Leipzig,44.70666666666667
253610,gas_heating,False,True,4.17,1982.0,False,True,85.0,well_kept,sophisticated,unknown,True,apartment,50999,2.0,125.0,3.0,False,Köln,42.5
183794,self_contained_central_heating,False,True,0.2,1905.0,True,True,70.0,refurbished,normal,negotiable,False,apartment,9131,2.0,163.2,2.0,True,Chemnitz,35.0
161503,central_heating,False,True,2.76,1975.0,False,True,89.98,unknown,unknown,negotiable,False,apartment,37581,4.0,200.7,2.0,False,Northeim_Kreis,22.495
219622,district_heating,False,True,6.23,1970.0,False,True,71.31,modernized,unknown,unknown,True,apartment,12279,2.0,288.0,4.0,False,Berlin,35.655
181118,floor_heating,False,True,4.73,2016.0,True,True,92.64,first_time_use,unknown,unknown,True,apartment,4275,4.0,54.6,2.0,False,Leipzig,23.16
242630,central_heating,False,True,2.99,1964.0,True,False,50.0,well_kept,normal,negotiable,False,apartment,45144,2.0,123.9,2.0,False,Essen,25.0
4995,district_heating,False,True,2.07,1984.0,False,True,63.6,first_time_use_after_refurbishment,normal,unknown,False,apartment,98574,3.0,72.5,5.0,False,Schmalkalden_Meiningen_Kreis,21.2
21447,district_heating,False,True,2.19,1984.0,False,False,70.4,negotiable,unknown,unknown,False,unknown,2828,3.0,89.0,5.0,False,Görlitz,23.46666666666667
257837,central_heating,False,False,2.77,1973.0,True,True,90.0,well_kept,sophisticated,negotiable,True,apartment,41199,3.0,104.7,3.0,False,Mönchengladbach,30.0
164614,district_heating,False,True,4.2,1970.0,False,False,57.56,unknown,unknown,unknown,False,unknown,16227,3.0,73.8,5.0,False,Barnim_Kreis,19.186666666666667
241479,central_heating,True,True,6.9,2019.0,True,True,63.3,first_time_use,sophisticated,no,True,apartment,79106,2.0,36.7,3.0,False,Freiburg_im_Breisgau,31.65
196104,central_heating,False,True,6.06,1984.0,False,True,66.0,well_kept,normal,no,False,roof_storey,94036,2.0,99.0,2.0,False,Passau,33.0
236918,central_heating,False,False,1.43,1958.0,True,True,63.79,modernized,sophisticated,negotiable,False,apartment,17033,3.0,110.8,1.0,True,Neubrandenburg,21.263333333333332
30956,central_heating,False,False,0.21,1905.0,False,True,54.0,unknown,unknown,negotiable,False,other,9130,2.0,83.43,2.0,False,Chemnitz,27.0
141886,self_contained_central_heating,False,False,2.9,1970.0,False,True,55.0,first_time_use_after_refurbishment,normal,negotiable,False,roof_storey,58332,3.0,110.5,3.0,True,Ennepe_Ruhr_Kreis,18.333333333333332
34015,central_heating,False,False,2.26,1950.0,False,False,94.19,well_kept,unknown,negotiable,False,roof_storey,44627,4.0,176.1,3.0,False,Herne,23.5475
241663,central_heating,False,False,3.75,1951.0,False,True,45.43,unknown,unknown,unknown,False,apartment,45239,2.0,112.0,1.0,False,Essen,22.715
82956,central_heating,False,False,2.0,1960.0,True,True,66.5,refurbished,sophisticated,negotiable,False,apartment,9350,3.0,99.0,2.0,True,Zwickau_Kreis,22.166666666666668
208125,central_heating,False,True,1.01,1920.0,False,True,61.05,refurbished,normal,unknown,False,apartment,39122,3.0,110.0,1.0,False,Magdeburg,20.349999999999998
133880,central_heating,False,True,1.89,1913.0,False,False,114.88,unknown,unknown,negotiable,False,apartment,7545,5.0,136.0,3.0,False,Gera,22.976
247002,district_heating,False,True,0.0,1965.0,False,True,65.5,unknown,unknown,unknown,False,apartment,8412,4.0,76.7,1.0,False,Zwickau_Kreis,16.375
99998,floor_heating,False,True,2.06,1997.0,True,True,34.0,fully_renovated,unknown,no,False,raised_ground_floor,1277,1.0,111.42,0.0,True,Dresden,34.0
97216,unknown,False,True,6.17,1973.0,False,False,82.5,unknown,unknown,unknown,False,apartment,13053,4.0,80.0,6.0,False,Berlin,20.625
38312,self_contained_central_heating,False,True,4.55,1955.0,False,True,105.0,modernized,normal,negotiable,False,apartment,63739,4.0,108.8,1.0,False,Aschaffenburg,26.25
11051,self_contained_central_heating,False,True,8.36,1905.0,True,True,52.0,unknown,unknown,unknown,False,apartment,13347,2.0,119.0,5.0,False,Berlin,26.0
242349,central_heating,False,False,0.63,2005.0,True,True,45.0,refurbished,sophisticated,negotiable,False,apartment,9130,1.0,96.8,4.0,False,Chemnitz,45.0
267186,unknown,True,True,5.02,2017.0,False,True,70.26,first_time_use,sophisticated,no,True,ground_floor,35578,2.0,59.0,0.0,False,Lahn_Dill_Kreis,35.13
30076,central_heating,False,True,1.19,1983.0,False,True,53.97,first_time_use_after_refurbishment,sophisticated,negotiable,True,apartment,8412,2.0,77.6,1.0,False,Zwickau_Kreis,26.985
49579,district_heating,True,True,3.44,2019.0,False,True,60.59,first_time_use,normal,unknown,True,apartment,44143,2.5,55.0,1.0,False,Dortmund,24.236
268576,central_heating,False,True,4.22,1963.0,False,True,63.2,unknown,unknown,unknown,False,apartment,44225,3.5,112.0,1.0,False,Dortmund,18.057142857142857
25506,central_heating,False,True,6.25,1987.0,False,True,81.94,fully_renovated,unknown,yes,False,apartment,14772,4.0,96.6,5.0,False,Brandenburg_an_der_Havel,20.485
69811,central_heating,False,True,2.13,2013.0,True,True,105.04,well_kept,normal,no,False,ground_floor,35423,3.0,60.4,1.0,True,Gießen_Kreis,35.013333333333335
36686,central_heating,False,True,6.11,1959.0,False,True,63.15,unknown,unknown,unknown,False,apartment,94032,3.0,285.0,3.0,False,Passau,21.05
126815,central_heating,False,False,2.01,1959.0,False,True,68.1,unknown,unknown,unknown,False,apartment,1309,3.0,91.0,4.0,False,Dresden,22.7
49430,central_heating,False,True,3.79,1900.0,True,True,75.0,fully_renovated,sophisticated,negotiable,False,apartment,67067,3.0,87.0,3.0,True,Ludwigshafen_am_Rhein,25.0
140298,central_heating,False,False,5.41,1973.0,True,False,52.0,well_kept,unknown,unknown,False,apartment,22767,2.0,214.55,18.0,True,Hamburg,26.0
186005,central_heating,False,False,4.65,1924.0,False,True,67.13,unknown,unknown,unknown,False,apartment,28199,2.0,145.0,1.0,False,Bremen,33.565
194448,central_heating,False,False,5.05,1995.0,False,True,39.54,unknown,normal,unknown,True,ground_floor,4103,2.0,101.71,0.0,False,Leipzig,19.77
233659,unknown,False,False,0.0,1895.0,False,False,50.5,unknown,normal,unknown,False,apartment,9119,2.0,110.0,3.0,False,Chemnitz,25.25
144909,floor_heating,True,True,4.34,2019.0,False,True,87.0,first_time_use,normal,negotiable,True,ground_floor,44225,3.0,20.18,0.0,False,Dortmund,29.0
79619,district_heating,False,True,1.67,1967.0,False,True,60.61,unknown,normal,negotiable,False,apartment,6792,3.0,96.0,4.0,False,Anhalt_Bitterfeld_Kreis,20.203333333333333
13765,central_heating,False,False,3.46,1923.0,False,False,71.0,unknown,unknown,negotiable,False,roof_storey,42555,2.0,138.0,2.0,False,Mettmann_Kreis,35.5
236612,central_heating,False,False,5.07,1900.0,True,True,117.0,well_kept,sophisticated,negotiable,False,maisonette,60487,3.5,142.0,4.0,False,Frankfurt_am_Main,33.42857142857143
128030,district_heating,False,False,1.27,1975.0,False,True,52.64,modernized,unknown,unknown,False,roof_storey,1705,2.0,76.0,4.0,False,Sächsische_Schweiz_Osterzgebirge_Kreis,26.32
65241,central_heating,False,False,0.19,1968.0,False,False,46.48,well_kept,unknown,unknown,False,apartment,9127,2.0,79.3,1.0,False,Chemnitz,23.24
207735,district_heating,False,False,2.72,1918.0,False,True,75.0,well_kept,normal,unknown,False,roof_storey,44649,3.0,163.3,2.0,False,Herne,25.0
160869,central_heating,False,False,1.35,1971.0,False,True,39.24,unknown,unknown,unknown,False,apartment,1237,2.0,109.0,1.0,False,Dresden,19.62
149073,self_contained_central_heating,False,False,5.34,2011.0,False,False,62.0,unknown,sophisticated,unknown,False,apartment,4229,3.0,147.15,3.0,False,Leipzig,20.666666666666668
216489,central_heating,False,True,3.17,1979.0,False,True,101.0,well_kept,normal,no,True,apartment,33647,3.0,92.0,1.0,False,Bielefeld,33.666666666666664
264123,central_heating,False,True,1.89,1995.0,False,True,57.58,well_kept,normal,unknown,False,ground_floor,1589,2.0,93.4,0.0,False,Meißen_Kreis,28.79
241441,gas_heating,False,True,2.99,1950.0,True,False,110.0,first_time_use,sophisticated,no,False,roof_storey,54329,4.0,72.8,2.0,False,Trier_Saarburg_Kreis,27.5
98113,central_heating,False,True,3.89,1950.0,False,True,65.82,well_kept,normal,negotiable,False,apartment,37671,3.0,137.9,2.0,True,Höxter_Kreis,21.939999999999998
216433,central_heating,False,True,3.81,1972.0,False,True,107.87,unknown,unknown,unknown,True,apartment,55130,4.0,137.0,6.0,False,Mainz,26.9675
146035,central_heating,False,True,3.05,1972.0,False,True,86.03,well_kept,unknown,negotiable,True,apartment,45966,3.0,155.0,6.0,False,Recklinghausen_Kreis,28.676666666666666
115609,district_heating,False,True,0.38,1972.0,False,True,60.13,first_time_use_after_refurbishment,normal,negotiable,False,unknown,9337,3.0,65.0,1.0,False,Zwickau_Kreis,20.043333333333333
77543,central_heating,False,True,1.28,1920.0,False,False,70.03,unknown,normal,unknown,True,apartment,1705,2.5,85.0,3.0,False,Sächsische_Schweiz_Osterzgebirge_Kreis,28.012
63293,floor_heating,False,True,5.13,2018.0,True,True,97.31,unknown,sophisticated,negotiable,True,penthouse,55543,3.0,50.4,3.0,False,Bad_Kreuznach_Kreis,32.43666666666667
114424,central_heating,False,True,3.22,1989.0,False,False,62.44,refurbished,unknown,negotiable,False,apartment,4329,3.0,95.6,5.0,False,Leipzig,20.813333333333333
157013,central_heating,False,True,0.63,1995.0,True,True,47.7,mint_condition,normal,no,False,apartment,39110,2.0,97.3,1.0,False,Magdeburg,23.85
1663,district_heating,True,True,2.48,2018.0,False,True,40.6,unknown,sophisticated,unknown,True,apartment,1309,2.0,52.2,5.0,True,Dresden,20.3
169336,self_contained_central_heating,False,False,4.95,1960.0,False,True,53.0,well_kept,unknown,negotiable,False,roof_storey,55118,2.0,202.0,5.0,False,Mainz,26.5
19631,district_heating,False,False,2.76,1976.0,False,True,32.42,unknown,unknown,unknown,True,apartment,7549,1.0,91.2,1.0,False,Gera,32.42
87674,district_heating,False,True,1.85,1975.0,False,True,68.67,well_kept,normal,no,False,apartment,19370,3.0,70.0,1.0,False,Parchim_Kreis,22.89
238266,central_heating,False,False,3.41,1919.0,False,True,63.66,unknown,unknown,unknown,False,apartment,45968,3.0,162.0,1.0,False,Recklinghausen_Kreis,21.22
108788,unknown,True,True,5.17,2019.0,False,True,79.0,first_time_use,sophisticated,negotiable,True,apartment,64285,3.0,47.0,2.0,False,Darmstadt,26.333333333333332
263326,central_heating,False,True,2.48,1958.0,False,True,70.0,well_kept,normal,no,False,ground_floor,31785,3.0,100.6,1.0,False,Hameln_Pyrmont_Kreis,23.333333333333332
173257,gas_heating,False,True,4.78,2004.0,True,True,84.0,mint_condition,sophisticated,negotiable,True,other,40221,2.0,70.8,2.0,False,Düsseldorf,42.0
189319,unknown,True,True,3.46,2019.0,False,True,67.85,first_time_use,unknown,unknown,True,apartment,41836,2.5,49.0,2.0,False,Heinsberg_Kreis,27.139999999999997
96614,district_heating,False,True,0.57,1968.0,False,True,59.59,fully_renovated,normal,unknown,False,apartment,7629,3.0,74.0,4.0,False,Saale_Holzland_Kreis,19.863333333333333
161956,central_heating,False,True,0.0,1994.0,False,True,61.9,well_kept,normal,unknown,False,apartment,9126,2.0,101.4,2.0,False,Chemnitz,30.95
37585,central_heating,False,False,3.25,1900.0,False,True,40.47,well_kept,unknown,unknown,False,apartment,1097,1.5,108.76,1.0,True,Dresden,26.98
260269,central_heating,False,False,1.28,1902.0,False,False,57.02,refurbished,normal,unknown,False,roof_storey,1705,2.0,141.0,3.0,False,Sächsische_Schweiz_Osterzgebirge_Kreis,28.51
156163,combined_heat_and_power_plant,True,True,2.39,2018.0,False,True,95.75,first_time_use,sophisticated,no,True,roof_storey,52076,3.0,39.6,2.0,False,Aachen,31.916666666666668
